x,y,t
0,0,0
1,0,13326
2,0,15271
3,0,15747
4,0,16377
5,0,18711
5,1,20010
5,2,20582
5,3,21076
5,4,21699
5,5,22880
4,5,23633
3,5,24166
2,5,24785
1,5,25636
0,5,26286
0,4,27427
0,3,28086
0,2,28773
0,1,29398
1,1,34296
2,1,34956
3,1,35624
4,1,36890
4,2,40212
4,3,41126
4,4,42172
3,4,44582
2,4,45173
1,4,45941
1,3,48570
1,2,49342
