x,y,t
0,0,0
1,0,1352
2,0,2021
3,0,2577
4,0,11084
5,0,11338
5,1,11735
5,2,11950
5,3,12214
5,4,12472
5,5,12783
4,5,13094
3,5,13316
2,5,13556
1,5,13864
0,5,14149
0,4,14411
0,3,14706
0,2,14936
0,1,15284
1,1,15749
2,1,16133
3,1,16496
4,1,16861
4,2,17269
4,3,17654
4,4,18113
3,4,18452
2,4,18797
1,4,19193
1,3,19569
1,2,19965
