x,y,t
0,0,0
1,0,17193
2,0,17514
3,0,17726
4,0,17927
5,0,18122
5,1,18365
4,1,18604
3,1,18754
2,1,18925
1,1,19076
0,1,19250
0,2,19586
1,2,19832
1,3,20038
0,3,20237
0,4,20468
1,4,20675
1,5,20926
0,5,21136
1,5,21543
2,5,22052
3,5,22083
4,5,22366
5,5,22627
5,4,22843
4,4,23347
5,4,23948
5,3,24154
5,2,24346
4,2,24613
4,3,25391
4,4,26863
3,4,27077
2,4,27267
