x,y,t
0,0,0
0,1,2826
0,2,3014
0,3,3167
0,4,3308
0,5,3485
0,6,3651
0,7,3827
0,8,3994
0,9,4153
0,10,4309
0,11,4486
1,11,5402
2,11,5961
3,11,6932
2,11,9606
2,10,10688
2,9,10881
3,9,11998
3,10,12974
3,9,13449
3,8,14554
3,9,15658
4,9,16634
5,9,16827
6,9,16993
7,9,17142
8,9,17292
9,9,17476
10,9,17635
11,9,17800
11,10,18818
11,11,19296
10,11,20070
9,11,20246
8,11,20403
7,11,20553
6,11,20820
6,10,21789
7,10,22145
8,10,22352
9,10,22521
10,10,22696
11,10,23605
11,9,23996
11,8,24147
10,8,24947
9,8,25156
8,8,25326
7,8,25498
6,8,25658
5,8,25834
4,8,26010
4,7,26915
5,7,28073
6,7,28340
7,7,28508
8,7,28665
9,7,28824
10,7,28990
11,7,29159
11,6,29859
10,6,30534
9,6,30719
8,6,30910
7,6,31084
6,6,31251
5,6,31426
4,6,31601
3,6,31777
2,6,31952
1,6,32127
1,7,32927
1,6,33445
1,5,33944
2,5,34854
3,5,35031
4,5,35216
5,5,35387
6,5,35562
7,5,35737
8,5,35913
9,5,36087
10,5,36275
11,5,36465
10,5,37363
9,5,37559
8,5,38197
8,4,38947
7,4,39602
6,4,39757
5,4,39921
4,4,40098
3,4,40263
2,4,40448
1,4,41398
1,3,42782
2,3,43425
2,2,44514
1,2,45977
1,1,46787
1,0,46952
1,1,49130
1,2,49333
1,3,50104
1,4,50297
2,4,51119
3,4,51307
4,4,51529
5,4,51795
4,4,53057
4,3,53447
5,3,54255
6,3,54473
7,3,54657
8,3,54922
8,2,56024
7,2,56458
6,2,56699
7,2,57777
8,2,57950
9,2,58109
10,2,58292
11,2,58776
11,3,59756
10,3,60685
10,2,61677
10,1,61844
11,1,62844
10,1,63854
9,1,64060
8,1,64230
7,1,64413
7,0,65205
8,0,66125
9,0,66309
10,0,66518
11,0,66709
10,0,67597
9,0,67784
8,0,67958
7,0,68133
6,0,68307
5,0,68455
5,1,69258
5,0,69725
5,1,70735
4,1,71067
3,1,71225
