x,y,t
0,0,0
1,0,7633
1,1,8355
1,2,9327
2,2,9744
2,3,10448
2,4,11503
3,4,11937
4,4,12780
4,3,13192
5,3,13992
6,3,15032
6,2,15528
7,2,16168
7,1,16872
7,0,18972
6,0,19392
5,0,19858
5,1,20304
4,1,20896
3,1,21287
4,1,21776
5,1,21992
5,0,22816
6,0,23493
7,0,23720
8,0,24088
9,0,24720
10,0,25368
11,0,25912
11,1,26346
11,2,26691
11,3,27048
10,3,27568
10,2,27920
10,1,28320
9,1,28712
8,1,29155
8,2,30768
9,2,31184
8,2,32385
8,3,32881
7,3,33489
8,3,35680
8,4,36193
7,4,36961
6,4,37288
5,4,37601
5,5,38308
5,6,38609
5,7,38921
5,8,39665
4,8,40033
3,8,40409
3,9,41066
2,9,41394
2,10,42656
2,11,43593
3,11,44081
3,10,44619
3,9,46258
4,9,46768
5,9,47139
6,9,50025
6,10,50473
6,11,50785
7,11,52128
8,11,52387
9,11,52625
10,11,52873
11,11,53128
11,10,54104
10,10,54547
9,10,54840
8,10,55129
7,10,55371
7,9,55820
8,9,56297
9,9,56536
10,9,56761
11,9,57040
11,8,57625
10,8,57969
9,8,58225
8,8,58505
7,8,58784
6,8,59124
6,7,59553
7,7,59993
8,7,60241
9,7,60473
10,7,60736
11,7,61009
11,6,61817
10,6,64153
9,6,64387
8,6,64632
7,6,64904
6,6,65224
5,6,65505
4,6,65777
3,6,66035
2,6,66337
2,5,66833
3,5,67266
4,5,67521
5,5,68041
6,5,68281
7,5,68499
8,5,68729
9,5,68961
10,5,69193
11,5,69432
10,5,69785
9,5,70299
8,5,70327
7,5,70357
6,5,70389
5,5,70421
4,5,70451
3,5,70497
2,5,70528
1,5,70560
0,5,70591
0,6,72553
0,7,73329
0,8,73601
0,9,74017
0,10,74233
0,11,74513
1,11,74883
0,11,75961
0,10,76329
0,9,76537
0,8,76745
0,7,76968
1,7,77937
1,6,78379
1,5,78595
1,4,78833
1,3,79273
1,4,81065
0,4,81281
0,3,81601
0,2,82109
0,1,82137
0,0,82168
0,1,84841
0,2,85355
0,3,85381
0,4,85413
0,5,85444
0,6,85475
0,7,85506
0,6,86441
1,6,86929
2,6,87161
3,6,87360
4,6,87601
4,7,88025
