x,y,t
0,0,0
1,0,2773
1,1,3118
0,1,3469
0,2,3853
1,2,4175
2,2,4456
2,3,4788
1,3,5106
0,3,5387
0,4,5791
0,5,9819
0,6,10319
0,7,10399
0,8,10482
0,9,10567
0,10,10651
0,11,10735
1,11,11308
2,11,11524
3,11,11728
3,10,12116
2,10,12509
2,9,12770
3,9,13128
4,9,13582
5,9,13824
6,9,14057
6,10,14472
6,11,15001
7,11,15286
8,11,15787
9,11,15872
10,11,16050
11,11,16279
11,10,16609
10,10,17039
9,10,17238
8,10,17430
7,10,17658
7,9,17968
8,9,18274
9,9,18499
10,9,18706
11,9,18916
11,8,19293
10,8,19720
9,8,19920
8,8,20116
7,8,20327
6,8,22706
5,8,22952
4,8,23170
3,8,23552
4,8,23945
4,7,24270
5,7,24678
6,7,24952
7,7,25146
8,7,25342
9,7,25534
10,7,25729
11,7,25934
11,6,26475
10,6,26918
9,6,27133
8,6,27326
7,6,27516
6,6,27707
5,6,27892
4,6,28094
3,6,28297
2,6,28587
1,6,28864
1,7,29459
1,6,29739
1,5,29960
1,4,37096
2,4,37470
2,5,37858
3,5,38302
3,4,38724
4,4,39137
4,5,40771
5,5,44114
6,5,44615
7,5,44695
8,5,44779
9,5,44862
10,5,44947
11,5,45032
10,5,45661
9,5,45882
8,5,46073
8,4,46410
7,4,47289
6,4,47572
5,4,48065
5,3,49358
4,3,49705
5,3,50014
6,3,50237
6,2,54069
7,2,54510
7,3,54888
8,3,55318
8,2,55751
9,2,56385
10,2,56810
10,3,57210
11,3,57527
11,2,57954
11,1,58209
11,0,58575
10,0,58985
10,1,59324
9,1,59671
9,0,59981
8,0,60379
8,1,60775
7,1,61135
7,0,61485
6,0,61836
5,0,62165
5,1,62469
4,1,62794
3,1,63044
