x,y,t
0,0,0
0,1,2128
0,2,2635
0,3,2664
0,4,2693
0,5,2723
0,6,2755
0,7,2783
0,8,2814
0,9,2845
0,10,2875
0,11,2905
1,11,3365
2,11,3710
3,11,4098
3,10,5467
2,10,5743
2,9,6092
3,9,6533
4,9,6926
5,9,7255
6,9,7693
6,10,8271
6,11,9338
7,11,9688
8,11,10193
9,11,10221
10,11,10252
11,11,10282
11,10,11583
10,10,12147
9,10,12358
8,10,12558
7,10,12915
7,9,13344
8,9,13673
9,9,13918
10,9,14145
11,9,14392
11,8,14971
10,8,15669
9,8,16176
8,8,16206
7,8,16235
6,8,16266
5,8,16591
4,8,16815
3,8,17225
4,8,18807
4,7,19034
5,7,20117
6,7,20617
7,7,20644
8,7,20675
9,7,20706
10,7,20739
11,7,20771
11,6,21164
10,6,21594
9,6,22095
8,6,22125
7,6,22155
6,6,22185
5,6,22215
4,6,22245
3,6,22276
2,6,22307
1,6,22338
1,7,23031
1,6,24147
1,5,24348
2,5,24915
3,5,25415
4,5,25445
5,5,25475
6,5,25505
7,5,25535
8,5,25565
9,5,25596
10,5,25625
11,5,25655
10,5,26200
9,5,26520
8,5,27017
8,4,27326
7,4,27927
6,4,28429
5,4,28457
4,4,28747
3,4,28936
2,4,29129
1,4,29531
1,3,30240
1,2,30744
1,1,30772
1,0,30804
1,1,32283
1,2,32466
1,3,32844
2,3,33114
2,2,33473
2,3,35216
2,4,35443
3,4,35692
4,4,35945
4,3,36299
5,3,36646
6,3,37304
7,3,37513
8,3,37734
8,2,38117
9,2,38410
10,2,39026
11,2,39494
11,3,40034
10,3,40462
10,2,40843
10,1,42490
10,0,42889
11,0,43382
11,1,44153
10,1,44537
9,1,44819
8,1,45681
7,1,45970
7,2,46612
6,2,47023
7,2,47765
7,1,48220
7,0,48565
8,0,48941
9,0,49190
9,1,49553
8,1,50070
7,1,50352
7,0,50735
6,0,51074
5,0,51666
5,1,52254
4,1,52664
3,1,53032
