x,y,t
0,0,0
1,0,10647
1,1,11023
0,1,11374
0,2,11677
1,2,12012
1,3,12340
0,3,12643
1,3,14045
2,3,14256
1,3,14844
0,3,15021
0,4,15572
1,4,17158
1,5,17492
0,5,17822
0,6,18142
1,6,18875
1,7,19173
0,7,19460
0,8,19773
0,9,19939
0,10,20140
0,11,20303
1,11,21236
2,11,22557
3,11,23359
3,10,23657
2,10,24024
2,9,24361
3,9,24841
4,9,26377
5,9,26610
6,9,26805
6,10,27310
6,11,27540
7,11,28841
8,11,32445
9,11,32644
10,11,32789
11,11,32973
11,10,33474
10,10,33840
9,10,34006
8,10,34190
7,10,34375
7,9,35292
8,9,35727
9,9,35907
10,9,36073
11,9,36241
11,8,36596
10,8,36959
9,8,37123
8,8,37308
7,8,37454
6,8,37643
5,8,37823
4,8,37990
3,8,38174
4,8,38705
4,7,38990
5,7,39725
6,7,39890
7,7,40040
8,7,40208
9,7,40389
10,7,40540
11,7,40724
11,6,41212
10,6,41542
9,6,41708
8,6,41874
7,6,42023
6,6,42188
5,6,42356
4,6,42521
3,6,42688
2,6,42908
2,5,43259
3,5,43575
4,5,43810
3,5,52514
2,5,52713
1,5,52895
2,5,53615
2,4,53932
2,3,54112
2,2,54330
2,3,54926
2,4,55092
3,4,56892
4,4,57126
4,3,57528
5,3,58929
6,3,59328
6,2,60293
7,2,61242
7,1,61562
7,0,62027
6,0,62428
5,0,62627
5,1,62996
4,1,63295
3,1,63498
4,1,64294
5,1,64627
5,0,64964
6,0,65510
7,0,65694
8,0,65877
9,0,66064
10,0,66259
11,0,66442
11,1,66811
11,2,66992
11,3,67159
10,3,67713
10,2,68044
10,1,68379
9,1,68877
9,2,69164
8,2,69461
8,1,69914
8,2,70280
8,3,70511
7,3,70910
6,3,71925
5,3,72127
5,4,72594
5,5,73180
6,5,73494
6,4,73783
7,4,74111
7,5,74428
7,4,75458
8,4,75699
8,5,77081
9,5,77379
10,5,77562
11,5,77741
