x,y,t
0,0,0
0,1,2500
0,2,2755
0,3,2962
0,4,3154
0,5,3396
0,6,3590
0,7,3808
0,8,4016
0,9,4221
0,10,4402
0,11,4642
1,11,5755
2,11,6095
3,11,6449
2,11,7740
2,10,8854
2,9,9264
3,9,10618
3,10,11074
3,9,12270
3,8,12894
4,8,14109
5,8,15236
6,8,15487
7,8,15691
8,8,15888
9,8,16121
10,8,17616
11,8,17860
11,9,18908
11,10,19195
11,11,19461
10,11,20372
9,11,20621
8,11,20805
7,11,21031
6,11,21418
6,10,22261
7,10,22864
8,10,23187
9,10,23417
10,10,23597
10,9,25094
9,9,25582
8,9,25886
7,9,26093
6,9,26321
5,9,26491
4,9,26671
4,8,27939
4,7,28435
5,7,29145
6,7,29377
7,7,29626
8,7,29823
9,7,30010
10,7,30267
11,7,30448
11,6,31695
10,6,32166
9,6,32375
8,6,32615
7,6,32822
6,6,32978
5,6,33189
4,6,33381
3,6,33543
2,6,33753
1,6,33993
1,5,34553
0,5,35070
1,5,36142
2,5,36348
3,5,36553
4,5,36753
5,5,36912
6,5,37095
7,5,37313
8,5,37476
9,5,37698
10,5,37916
11,5,38362
10,5,39551
9,5,39960
8,5,40253
9,5,41139
8,5,42428
8,4,43409
7,4,44363
6,4,44557
5,4,44783
4,4,44944
3,4,45159
2,4,45488
1,4,45919
1,3,46944
1,2,47147
1,1,47345
1,0,47578
1,1,48262
1,2,48531
2,2,49190
2,3,49584
2,4,50644
3,4,51801
4,4,52619
4,3,53809
5,3,54198
6,3,54433
7,3,54609
8,3,55146
7,3,57969
6,3,58377
6,2,60448
7,2,61032
8,2,61291
9,2,61728
10,2,62759
10,3,64446
11,3,64961
11,2,66215
11,1,66556
10,1,70532
9,1,70975
8,1,71195
7,1,71379
7,0,74704
6,0,75366
5,0,75741
5,1,77396
4,1,77647
3,1,78027
4,1,79031
5,1,79303
5,0,81349
6,0,81745
7,0,81963
8,0,82227
9,0,82443
10,0,82640
11,0,82837
10,0,86144
9,0,86351
8,0,86622
7,0,86885
7,1,87628
7,2,87840
7,3,88058
7,4,88243
7,5,88467
7,6,88831
6,6,89341
5,6,89585
4,6,89747
3,6,89948
2,6,90297
1,6,90517
1,7,91163
