x,y,t
0,0,0
0,1,3320
1,1,4208
1,0,4632
1,1,4872
1,2,5216
2,2,6808
2,3,7248
1,3,7543
0,3,8455
0,2,8656
0,3,8928
0,4,9256
1,4,10136
1,5,13832
0,5,14232
0,6,14704
1,6,15048
1,7,16656
0,7,16864
1,7,17256
0,7,17968
0,8,18200
0,9,18512
0,10,18840
0,11,19168
1,11,19472
2,11,19952
3,11,20728
3,10,20984
2,10,21280
2,9,21592
3,9,21872
3,8,22575
4,8,22968
4,9,23336
5,9,23648
6,9,24656
6,10,24856
6,11,25248
7,11,25512
7,10,26224
8,10,26559
8,11,26920
9,11,27192
9,10,27656
10,10,28048
10,11,28512
11,11,28904
11,10,29280
11,9,29664
10,9,30320
9,9,33176
8,9,33560
7,9,33783
7,8,35335
6,8,35567
5,8,35975
5,7,36463
4,7,37152
4,6,37536
3,6,38112
2,6,38567
2,5,38863
3,5,39224
4,5,39664
5,5,40120
5,6,40543
6,6,40968
6,7,41704
7,7,41984
7,8,42496
8,8,42920
9,8,43536
10,8,43943
11,8,44343
11,7,44704
11,6,45152
11,7,45431
10,7,46128
10,6,46495
9,6,46943
9,7,47312
8,7,47592
8,6,47927
7,6,48328
7,5,48975
6,5,49352
7,5,49968
8,5,50352
9,5,50848
10,5,51151
11,5,51543
10,5,51912
9,5,52143
8,5,52456
7,5,52712
8,5,53424
8,4,53976
7,4,54736
6,4,55376
5,4,55600
4,4,55791
3,4,55992
2,4,56384
3,4,56679
4,4,56992
4,3,57912
5,3,58280
6,3,58656
7,3,59344
8,3,59600
8,2,62152
9,2,62479
10,2,63152
10,3,63432
11,3,63743
11,2,64416
11,1,64800
11,0,65192
10,0,65512
10,1,65776
9,1,66128
9,0,66440
8,0,66824
8,1,67408
7,1,67808
7,2,68215
6,2,68536
7,2,68848
7,1,69152
7,0,69680
6,0,70327
5,0,70871
5,1,71143
4,1,71440
3,1,71856
