x,y,t
0,0,0
0,1,6474
0,2,6972
0,3,7002
0,4,7032
0,5,7062
0,6,7094
0,7,7123
0,8,7153
0,9,7183
0,10,7214
0,11,7243
1,11,8242
2,11,8597
2,10,9801
3,10,10207
3,11,10956
3,10,11429
3,9,11717
2,9,12201
3,9,12750
4,9,13609
5,9,14256
6,9,14759
7,9,14789
8,9,14820
9,9,14849
10,9,14880
11,9,14911
11,10,17064
11,11,20021
10,11,20601
9,11,21105
8,11,21136
7,11,21352
6,11,21786
6,10,22720
7,10,23131
8,10,23379
9,10,23597
10,10,23779
10,9,25861
10,8,26298
11,8,27845
10,8,28670
9,8,29171
8,8,29202
7,8,29232
6,8,29262
5,8,29292
4,8,29322
3,8,29352
4,8,30658
5,8,31596
4,8,32398
4,7,33144
5,7,33948
6,7,34452
7,7,34485
8,7,34512
9,7,34542
10,7,34573
11,7,34603
11,6,35792
11,5,36269
10,5,36880
9,5,37384
8,5,37414
7,5,37444
6,5,37474
5,5,37504
4,5,37534
3,5,37564
2,5,37594
1,5,37626
0,5,37656
0,6,38639
1,6,39362
2,6,39864
3,6,39895
4,6,39925
5,6,39954
6,6,39984
7,6,40018
8,6,40047
9,6,40079
10,6,40105
11,6,40135
10,6,44045
9,6,44549
8,6,44579
7,6,44610
6,6,44644
5,6,44669
4,6,44699
3,6,44729
2,6,44759
1,6,44790
0,6,45007
1,6,45622
1,7,46043
1,6,47277
1,5,47695
1,4,48099
2,4,48567
3,4,49071
4,4,49101
5,4,49131
6,4,49161
7,4,49192
8,4,49223
8,3,49889
7,3,50359
6,3,50858
5,3,50889
4,3,50919
5,3,55139
6,3,55680
7,3,55710
8,3,55740
8,2,57129
8,1,57618
8,0,58121
9,0,58879
10,0,59380
11,0,59410
11,1,59863
11,2,60364
11,3,60394
10,3,60972
10,2,62713
10,1,63108
9,1,63672
9,2,64800
8,2,65557
7,2,66259
6,2,66987
7,2,69032
8,2,69641
7,2,70295
7,1,71060
7,0,71564
6,0,72001
5,0,72505
5,1,73194
4,1,73513
3,1,73946
4,1,77779
5,1,78242
5,0,79195
6,0,79929
7,0,80296
7,1,81514
7,2,82003
7,3,82327
7,4,82864
6,4,83373
5,4,83877
4,4,83907
3,4,83941
2,4,83968
1,4,83998
0,4,84028
1,4,84812
2,4,85166
2,3,85687
1,3,87518
2,3,88547
2,2,89479
1,2,89917
1,1,90361
1,0,90768
