x,y,t
0,0,0
1,0,19920
1,1,22628
0,1,23611
0,2,24663
1,2,26885
2,2,30534
2,3,31270
1,3,32020
0,3,32469
0,4,39860
1,4,40451
2,4,40803
3,4,41119
3,5,41840
3,6,42384
3,5,44851
2,5,45532
1,5,45908
0,5,46418
0,6,48567
1,6,49196
2,6,49634
1,6,54118
1,7,54847
0,7,56424
0,8,57097
0,9,57450
0,10,57747
0,11,58050
1,11,58911
2,11,61842
3,11,63502
3,10,64767
2,10,65427
2,9,65996
3,9,66690
3,8,67305
3,9,75160
4,9,75755
4,8,77295
4,7,78122
4,6,78408
4,5,78675
4,4,78916
4,3,79556
5,3,81606
5,4,82774
5,5,83051
5,6,83313
5,7,83570
5,8,83833
5,9,84093
6,9,85876
6,10,87881
6,11,88334
7,11,88974
8,11,89240
9,11,89512
10,11,89794
11,11,90080
11,10,91340
10,10,92695
9,10,93006
8,10,93313
7,10,93555
7,9,95827
8,9,96995
9,9,97291
10,9,97528
11,9,97805
11,8,98762
10,8,99648
9,8,99950
8,8,100233
7,8,100449
6,8,100737
6,7,101844
7,7,102479
8,7,102775
9,7,103063
10,7,103305
11,7,103725
11,6,104649
11,5,106976
10,5,108538
10,6,109090
9,6,111079
9,5,111729
8,5,113018
8,6,113537
7,6,114413
7,5,115128
6,5,116253
6,6,116785
6,5,121000
6,4,122032
7,4,123160
8,4,123533
8,3,125718
7,3,129721
6,3,130049
6,2,131051
7,2,131952
8,2,132369
9,2,132707
10,2,133785
10,3,134782
11,3,135512
11,2,137079
11,1,139743
11,0,140140
10,0,141511
10,1,142753
9,1,143344
9,0,144149
8,0,146660
8,1,147245
7,1,148343
7,0,149138
6,0,150010
5,0,151243
5,1,152336
4,1,152739
3,1,153001
