x,y,t
0,0,0
1,0,4992
1,1,6816
0,1,9161
0,2,11130
1,2,12057
2,2,12520
2,3,13528
1,3,14770
0,3,15191
0,4,24821
1,4,25866
2,4,26244
3,4,26561
4,4,26902
4,3,29080
5,3,33780
5,4,35276
6,4,49076
7,4,49470
7,5,51288
7,6,61434
6,6,62358
6,5,63129
5,5,64165
5,6,65010
4,6,66030
4,5,66889
3,5,68398
3,6,69473
2,6,70482
2,5,71237
1,5,72345
0,5,76329
0,6,77199
1,6,78215
1,7,79098
0,7,80039
0,8,80789
0,9,81024
0,10,81552
0,11,81968
1,11,82818
2,11,83653
3,11,86766
3,10,87731
2,10,88626
2,9,89943
3,9,91074
3,8,92327
4,8,94967
4,7,97525
5,7,98797
6,7,108232
6,8,117059
5,8,118123
5,9,119277
4,9,120018
5,9,120915
6,9,121373
6,10,122312
6,11,122712
7,11,123596
8,11,123825
9,11,124058
10,11,124283
11,11,124525
11,10,125433
10,10,126665
9,10,126987
8,10,127225
7,10,127570
7,9,128315
8,9,128993
9,9,129208
10,9,129476
11,9,129957
11,8,130739
10,8,131732
9,8,132212
8,8,132536
7,8,133329
7,7,134360
8,7,135300
9,7,135801
10,7,136354
11,7,136997
11,6,139666
11,5,140977
10,5,142162
10,6,143222
9,6,147950
8,6,150191
8,5,151341
9,5,153409
8,5,154192
8,4,154896
8,3,155404
7,3,160306
6,3,160735
6,2,161637
7,2,162853
8,2,164125
9,2,164754
10,2,167376
10,3,168154
11,3,169104
11,2,169938
11,1,178311
11,0,178735
10,0,179551
10,1,180354
10,2,180678
10,1,182781
9,1,183479
9,0,184325
8,0,185444
8,1,186307
7,1,187250
7,0,188095
6,0,189012
5,0,189507
5,1,190403
4,1,191223
3,1,191612
