x,y,t
0,0,0
0,1,2360
0,2,2535
0,3,2736
0,4,2918
0,5,3121
0,6,3298
0,7,3500
0,8,3685
0,9,3888
0,10,4087
0,11,4591
1,11,5475
2,11,5705
3,11,6615
3,10,7548
2,10,8271
2,9,9140
3,9,11805
3,8,12607
4,8,13657
4,9,14763
5,9,15940
6,9,16718
6,10,17111
6,11,18629
7,11,19275
8,11,19450
9,11,19618
10,11,19817
11,11,20000
11,10,24607
11,9,24820
11,8,26190
11,7,26473
11,6,26706
11,5,26970
10,5,27921
9,5,28233
8,5,29223
8,4,29923
8,3,30289
8,2,32022
9,2,33355
10,2,33670
10,3,34446
11,3,35306
11,2,36036
11,1,36305
11,0,36520
10,0,41789
9,0,42053
8,0,42305
7,0,42621
6,0,42940
5,0,43339
5,1,45473
4,1,46273
3,1,46772
4,1,47490
5,1,47803
5,0,48689
6,0,49556
7,0,50022
8,0,51243
9,0,51739
10,0,52138
10,1,53155
9,1,53888
8,1,54120
7,1,54337
7,2,56672
6,2,57572
6,3,58423
5,3,59321
4,3,59718
5,3,64838
6,3,65086
7,3,65282
7,4,66240
7,5,66487
7,6,67038
8,6,67821
9,6,68086
10,6,68336
10,7,69152
10,8,69435
10,9,69719
10,10,70924
9,10,72437
8,10,72821
7,10,73438
7,9,74254
8,9,75085
9,9,75454
9,8,76152
9,7,76554
8,7,77454
8,8,78254
7,8,79021
7,7,79837
6,7,81388
6,8,82154
5,8,83304
5,7,84804
4,7,85787
4,6,86688
5,6,87444
6,6,87768
7,6,88052
6,6,88971
6,5,90270
6,4,90687
5,4,92437
5,5,93388
4,5,94504
4,4,95320
3,4,97353
3,5,98136
3,6,98687
2,6,102687
1,6,105771
1,7,106686
1,6,107753
1,5,109303
2,5,110499
2,4,111219
1,4,111920
1,3,112787
2,3,113520
2,2,114409
1,2,115304
1,1,116185
1,0,116484
