x,y,t
0,0,0
1,0,1683
1,1,2484
0,1,3000
0,2,3468
1,2,4517
2,2,4916
2,3,5483
1,3,6351
0,3,6784
0,4,8368
0,5,9101
0,6,9568
0,7,9934
0,8,10335
0,9,10768
0,10,11168
0,11,11635
1,11,12052
2,11,12453
3,11,12868
3,10,13287
2,10,13719
2,9,14119
3,9,14603
3,8,15955
4,8,16519
4,7,17447
4,6,18189
3,6,18654
2,6,19103
1,6,19671
1,7,20070
1,6,20389
1,5,20832
1,4,21721
2,4,22991
2,5,23421
3,5,23819
3,4,25015
4,4,25538
4,3,26008
5,3,26471
6,3,28155
6,2,28507
7,2,29055
7,1,30192
7,0,30688
6,0,31055
5,0,31539
5,1,31923
4,1,32306
3,1,32756
4,1,33222
5,1,33606
5,0,34857
6,0,35240
7,0,35607
8,0,36007
9,0,36407
10,0,36740
11,0,37140
11,1,38016
11,2,38775
11,3,39224
10,3,39791
10,2,40191
10,1,40641
9,1,41023
9,2,41408
8,2,41808
8,1,42291
8,2,42691
8,3,43241
7,3,43858
8,3,44658
8,4,45041
7,4,46004
6,4,46392
5,4,46809
5,5,47225
4,5,47593
4,6,48843
5,6,49409
6,6,50076
6,5,50476
7,5,51143
7,6,51543
8,6,51910
8,5,52293
9,5,52710
9,6,53160
10,6,53543
10,5,53960
11,5,54377
11,6,54793
11,7,56044
11,8,56426
11,9,56811
11,10,57194
11,11,57678
10,11,58144
9,11,58494
8,11,58861
7,11,59245
6,11,59711
6,10,60095
6,9,60779
5,9,61279
4,9,62055
5,9,62478
5,8,62795
5,7,63211
6,7,63762
6,8,64212
6,7,64613
7,7,65146
8,7,66123
9,7,66462
10,7,68229
10,8,68612
10,9,69230
10,10,69663
9,10,70030
8,10,70396
7,10,70813
7,9,71180
7,8,71580
8,8,71914
9,8,72380
9,9,72814
8,9,73248
