x,y,t
0,0,0
0,1,2111
0,2,2609
0,3,2638
0,4,2668
0,5,2702
0,6,2734
0,7,2757
0,8,2787
0,9,2819
0,10,2851
0,11,2885
1,11,4765
2,11,5266
3,11,5848
3,10,6394
2,10,6960
2,9,7417
3,9,7789
4,9,8380
5,9,8858
6,9,9294
6,10,9711
6,11,10089
7,11,10481
8,11,10689
9,11,10863
10,11,11042
11,11,11399
11,10,12782
10,10,13178
9,10,13416
8,10,13670
7,10,14116
7,9,14434
8,9,14886
9,9,15129
10,9,15318
11,9,15511
11,8,15925
10,8,16307
9,8,16490
8,8,16670
7,8,16868
6,8,17256
5,8,17459
4,8,17668
3,8,18080
4,8,18507
4,7,18900
5,7,19273
6,7,19455
7,7,19619
8,7,19784
9,7,19987
10,7,20146
11,7,20320
11,6,20788
10,6,21199
9,6,21447
8,6,21661
7,6,21844
6,6,22053
5,6,22247
4,6,22461
3,6,22645
2,6,22868
1,6,23316
1,7,24397
1,6,24949
1,5,25351
2,5,25739
3,5,25916
4,5,26101
5,5,26449
6,5,26678
7,5,26851
8,5,27029
9,5,27193
10,5,27377
11,5,27552
10,5,27949
9,5,28183
8,5,28365
8,4,29062
8,3,29434
8,2,29827
9,2,30213
10,2,30637
10,3,30953
11,3,31241
11,2,31544
11,1,31813
11,0,33779
10,0,34575
9,0,34758
8,0,34947
7,0,35140
6,0,35323
5,0,35717
5,1,36158
4,1,36491
3,1,36938
4,1,37251
5,1,37600
5,0,38339
6,0,38676
7,0,39173
7,1,43280
8,1,43533
9,1,44031
10,1,44061
9,1,44503
8,1,44725
7,1,44930
7,2,45322
7,3,45848
6,3,47090
6,2,47393
6,3,47641
6,4,47914
7,4,48143
6,4,48635
5,4,49017
5,3,49310
4,3,49559
4,4,49857
3,4,50139
2,4,50482
1,4,51138
1,3,51441
2,3,51818
2,2,52106
1,2,52409
1,1,52657
1,0,52836
