x,y,t
0,0,0
1,0,2894
1,1,3382
0,1,3783
0,2,4045
1,2,4216
2,2,4402
2,3,4586
1,3,4815
0,3,4995
0,4,7504
1,4,7921
2,4,8131
3,4,11504
3,5,12214
3,6,12402
2,6,12648
2,5,13306
1,5,13581
0,5,13757
0,6,14040
1,6,14267
1,7,14540
0,7,14812
0,8,15031
0,9,15204
0,10,15367
0,11,15535
1,11,15855
2,11,16115
3,11,16308
3,10,16681
2,10,16949
2,9,17499
3,9,17821
3,8,19154
4,8,19888
4,9,20274
5,9,21384
5,8,22354
6,8,25579
6,9,26043
6,10,26229
6,11,26396
7,11,26736
8,11,26994
9,11,27160
10,11,27323
11,11,27486
11,10,27947
10,10,28202
9,10,28387
8,10,28554
7,10,28752
7,9,29147
8,9,29453
9,9,29637
10,9,29814
11,9,30015
11,8,30572
10,8,30865
9,8,31055
8,8,31237
7,8,31448
7,7,32846
8,7,34844
9,7,35014
10,7,35163
11,7,35306
11,6,35947
11,5,36265
10,5,36644
10,6,37001
9,6,37251
9,5,37734
8,5,38101
8,6,38466
7,6,38818
7,5,39396
6,5,39752
6,6,40213
6,7,40429
5,7,40799
4,7,41136
4,6,41580
5,6,41913
5,5,42398
4,5,42782
4,4,43311
4,3,44178
5,3,44514
5,4,44859
6,4,45366
6,3,45919
6,2,46207
7,2,46562
7,3,46830
7,4,47005
8,4,48152
8,3,48618
8,2,49864
9,2,52647
10,2,53069
10,3,53370
11,3,53682
11,2,54232
11,1,54492
11,0,54743
10,0,55043
10,1,55370
9,1,55690
9,0,56189
8,0,56494
8,1,56793
7,1,57127
7,0,57651
6,0,57967
5,0,58151
5,1,58490
4,1,58749
3,1,58907
