x,y,t
0,0,0
0,1,3621
0,2,3885
0,3,4095
0,4,4303
0,5,4537
0,6,4745
0,7,4946
0,8,5161
0,9,5361
0,10,5579
0,11,5781
1,11,6666
2,11,7235
3,11,7689
3,10,8523
2,10,8859
2,9,9371
3,9,12075
4,9,13999
5,9,14430
6,9,14974
6,10,15834
6,11,16368
7,11,16749
8,11,16957
9,11,17166
10,11,17358
11,11,17559
11,10,18788
10,10,19612
9,10,19869
8,10,20035
7,10,20261
7,9,20705
8,9,21477
9,9,21671
10,9,21880
11,9,22323
11,8,23056
10,8,23532
9,8,23756
8,8,23946
7,8,24146
6,8,24373
5,8,24555
4,8,24774
3,8,24981
4,8,26195
4,7,28445
5,7,29673
6,7,29853
7,7,30038
8,7,30240
9,7,30423
10,7,30614
11,7,30814
11,6,31653
10,6,32379
9,6,32582
8,6,32775
8,5,34706
9,5,35651
10,5,35844
11,5,36028
10,5,37027
9,5,37219
8,5,39792
8,4,40309
8,3,40919
8,2,42481
9,2,42855
10,2,43913
10,3,44220
11,3,44486
11,2,45332
11,1,45564
11,0,45764
10,0,49394
9,0,49635
10,0,52468
10,1,53607
9,1,54072
8,1,54539
8,0,55509
7,0,56780
6,0,57001
5,0,57226
5,1,60366
4,1,61107
3,1,61302
4,1,62405
5,1,62596
5,0,63305
6,0,64025
7,0,64447
7,1,65468
7,2,65909
7,3,66192
7,4,66444
7,5,66743
7,6,67253
6,6,68180
6,5,69032
6,4,69237
6,3,69421
6,2,69729
6,3,70796
5,3,71189
4,3,71798
5,3,73612
5,4,73948
5,5,74603
5,6,75264
4,6,76476
3,6,77060
2,6,77322
1,6,78114
1,7,78864
1,6,79354
1,5,79555
1,4,79739
1,3,79930
1,2,82774
1,1,82948
1,0,83168
1,1,84764
1,2,85164
2,2,85556
2,3,86319
2,4,86707
2,5,87161
3,5,87573
4,5,87931
4,4,88756
3,4,89151
