x,y,t
0,0,0
0,1,5240
0,2,5738
0,3,5780
0,4,5811
0,5,5845
0,6,5880
0,7,5913
0,8,5945
0,9,5978
0,10,6013
0,11,6045
1,11,6848
2,11,7192
3,11,7840
3,10,8280
2,10,8792
2,9,9152
3,9,9512
3,8,10192
4,8,13880
5,8,14387
6,8,14414
7,8,14445
8,8,14478
9,8,14513
10,8,14545
11,8,14578
11,9,15368
10,9,15984
9,9,16487
8,9,16514
7,9,16548
6,9,16579
5,9,16614
4,9,16647
3,9,16681
2,9,16714
3,9,17584
4,9,17816
5,9,18008
6,9,18472
6,10,19008
6,11,19432
7,11,19840
8,11,20338
9,11,20361
10,11,20395
11,11,20428
11,10,20848
10,10,21240
9,10,21464
8,10,21736
7,10,22360
7,9,22872
8,9,23816
9,9,24176
10,9,24440
11,9,24744
11,8,25360
11,7,25648
11,6,26208
11,5,26408
10,5,27080
9,5,27587
8,5,27614
7,5,27645
6,5,27678
5,5,27713
4,5,27745
3,5,27780
2,5,27812
1,5,27845
0,5,27878
1,5,29160
1,6,29752
2,6,30616
3,6,31120
4,6,31147
5,6,31180
6,6,31213
7,6,31247
8,6,31280
9,6,31314
10,6,31345
11,6,31380
10,6,32376
10,7,32848
9,7,33328
8,7,33837
7,7,33856
6,7,33896
5,7,33930
4,7,33962
4,6,34408
3,6,34736
2,6,34960
1,6,35248
1,7,35608
1,6,35968
1,5,36470
1,4,36498
1,3,36530
1,2,36564
1,1,36598
1,0,36630
1,1,37208
1,2,37664
2,2,38256
2,3,38872
2,4,39360
3,4,39840
4,4,40354
5,4,40373
6,4,40411
7,4,40445
8,4,40824
8,3,41728
7,3,42120
6,3,42620
5,3,42647
4,3,42681
5,3,43120
6,3,43328
6,2,43816
7,2,44384
8,2,44876
9,2,44912
10,2,44946
10,3,45944
11,3,46272
11,2,46744
11,1,47432
11,0,47936
10,0,48400
9,0,48903
8,0,48931
7,0,48962
6,0,48995
5,0,49029
5,1,49512
4,1,49896
3,1,50216
4,1,50840
5,1,51176
5,0,51680
6,0,52064
7,0,52384
7,1,52784
8,1,53136
9,1,53384
10,1,53624
