x,y,t
0,0,0
1,0,3602
1,1,3801
0,1,4063
0,2,4265
1,2,4450
2,2,4635
2,3,4814
1,3,5046
0,3,5285
0,4,5461
1,4,5738
2,4,5995
2,5,6190
1,5,6430
0,5,6653
0,6,6834
1,6,7052
2,6,7304
1,6,7792
1,7,7923
0,7,8095
0,8,8275
0,9,8534
0,10,8747
0,11,8952
1,11,9194
2,11,9454
3,11,9743
3,10,9923
2,10,10129
2,9,10318
3,9,10505
4,9,10725
5,9,11001
6,9,11252
6,10,11481
6,11,11698
7,11,11851
7,10,12110
7,9,12343
8,9,12590
8,10,12814
8,11,13070
9,11,13289
10,11,13553
11,11,13809
11,10,14059
10,10,14227
9,10,14483
9,9,14671
10,9,14875
11,9,15089
11,8,15261
10,8,15489
9,8,15735
8,8,15926
7,8,16131
6,8,16349
5,8,16591
4,8,16860
3,8,17109
4,8,17243
4,7,17464
5,7,17693
6,7,17931
7,7,18144
8,7,18336
9,7,18519
10,7,18747
11,7,19019
11,6,19162
10,6,19350
9,6,19565
10,6,20447
11,6,20657
11,5,20795
10,5,20932
9,5,21148
8,5,21349
8,6,21555
7,6,21708
7,5,21886
7,6,22174
7,5,22589
6,5,22740
6,6,22936
5,6,23174
5,5,23347
5,6,23741
5,5,24117
4,5,24298
4,6,24586
3,6,24821
3,5,25040
3,4,25278
4,4,25461
4,3,25859
5,3,26090
5,4,26301
6,4,26503
6,3,26762
7,3,26979
7,4,27193
8,4,27425
8,3,27632
8,2,27902
9,2,28129
10,2,28353
10,3,28569
11,3,28740
11,2,29252
11,1,29489
11,0,29742
10,0,29931
10,1,30172
9,1,30372
9,0,30569
8,0,31344
8,1,31525
7,1,32018
7,2,32209
6,2,32383
7,2,32548
7,1,32737
7,0,32955
6,0,33176
5,0,33403
5,1,33596
4,1,33706
3,1,33902
