x,y,t
0,0,0
0,1,4097
0,2,4610
0,3,4634
0,4,4667
0,5,4696
0,6,4729
0,7,4758
0,8,4791
0,9,4819
0,10,4850
0,11,4880
1,11,6089
2,11,6433
3,11,6847
2,11,7493
2,10,7859
2,9,8384
3,9,8804
3,10,9102
3,9,9496
3,8,9841
3,9,10845
4,9,11180
5,9,11697
6,9,12037
6,10,12436
6,11,12766
7,11,13166
8,11,13677
9,11,13702
10,11,13735
11,11,13764
11,10,14108
11,9,14615
11,8,14645
11,7,14674
11,6,14711
11,5,14737
10,5,15257
9,5,15578
8,5,15853
8,4,16247
8,3,16624
8,2,17122
9,2,17580
10,2,17986
10,3,18364
11,3,18688
11,2,19015
11,1,19399
11,0,20082
10,0,20805
10,1,24195
9,1,24552
9,0,26755
8,0,27079
8,1,27470
7,1,27827
7,0,28202
6,0,29095
5,0,29549
5,1,30075
4,1,30419
3,1,30941
4,1,32250
5,1,32536
5,0,33224
6,0,33565
7,0,33899
8,0,34361
8,1,34627
7,1,35726
7,2,36158
6,2,36614
6,3,37265
5,3,37622
4,3,38011
4,4,38412
3,4,38822
2,4,39260
2,3,40786
2,2,41298
1,2,41946
1,3,42798
1,4,43205
1,3,45076
1,2,45280
1,1,45446
1,0,45808
1,1,46134
1,2,46360
1,3,46565
1,4,46810
1,5,47063
1,6,47318
1,7,47908
1,6,48238
2,6,48564
3,6,48962
4,6,49273
4,7,49620
4,8,50041
5,8,50379
6,8,50662
7,8,50911
7,9,51350
7,10,51626
7,11,51855
8,11,52390
8,10,53020
9,10,53438
10,10,53774
10,9,54018
10,8,54266
10,7,54500
10,6,54766
9,6,55151
8,6,55443
7,6,55698
7,5,56075
7,4,56410
7,3,56942
7,4,57441
6,4,57789
5,4,58141
5,5,58540
4,5,58821
3,5,59124
2,5,59527
3,5,59827
4,5,60119
5,5,60436
5,6,60841
5,7,61114
6,7,62771
6,6,63129
6,5,63432
7,5,63765
8,5,64085
8,6,64354
8,7,64857
7,7,65176
8,7,65443
9,7,65755
9,8,66039
9,9,66323
8,9,66608
8,8,66907
