x,y,t
0,0,0
1,0,1504
1,1,2289
0,1,2559
0,2,2791
1,2,3086
2,2,3382
2,3,3623
1,3,3839
0,3,4038
0,4,4390
1,4,4607
2,4,4789
2,5,5094
1,5,5375
0,5,5599
0,6,5894
1,6,6111
1,7,6359
0,7,6534
0,8,6679
0,9,6837
0,10,6982
0,11,7134
1,11,7310
2,11,7477
3,11,7627
3,10,7854
2,10,8014
2,9,8197
3,9,8422
3,8,8742
4,8,9031
4,9,9662
5,9,9869
5,8,10086
6,8,10302
6,9,10543
6,10,10695
6,11,10837
7,11,11086
7,10,11423
7,9,11597
7,8,11742
8,8,12014
8,9,12214
8,10,12373
8,11,12526
9,11,12935
9,10,13174
9,9,13343
9,8,13526
10,8,14247
10,9,14413
10,10,14590
10,11,14750
11,11,14990
11,10,16902
11,9,17062
11,8,17229
11,7,17590
11,6,18071
11,5,18246
10,5,18470
10,6,18661
10,7,18830
9,7,19054
9,6,19286
9,5,19478
8,5,19767
8,6,19991
8,7,20207
7,7,20510
7,6,20831
7,5,21015
6,5,21286
6,6,21510
6,7,21701
5,7,21974
4,7,23262
4,6,23469
5,6,23686
5,5,23870
4,5,24024
3,5,24190
3,6,24727
2,6,24864
2,5,25014
2,4,25173
3,4,25329
4,4,25494
4,3,25950
5,3,26118
5,4,26326
6,4,26494
6,3,26687
7,3,26903
7,4,27070
8,4,27270
8,3,27427
8,2,27655
7,2,27776
6,2,27933
7,2,28166
8,2,28318
9,2,28486
10,2,28654
10,3,28910
11,3,29093
11,2,29286
11,1,29446
11,0,29830
10,0,30039
10,1,30192
9,1,30382
9,0,30590
8,0,30846
8,1,31046
7,1,31181
7,0,31415
6,0,31606
5,0,31760
5,1,31958
4,1,32117
3,1,32269
